title|link|summary|published|id
PA House Journal for September 21, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210921.pdf|Transcripts of House Floor Actions for September 21, 2021|Mon, 13 Dec 2021 18:42:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210921.pdf20211213014200
PA House Journal for September 22, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210922.pdf|Transcripts of House Floor Actions for September 22, 2021|Mon, 13 Dec 2021 18:42:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210922.pdf20211213014200
PA House Journal for September 27, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210927.pdf|Transcripts of House Floor Actions for September 27, 2021|Mon, 13 Dec 2021 18:43:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210927.pdf20211213014300
PA House Journal for September 28, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210928.pdf|Transcripts of House Floor Actions for September 28, 2021|Mon, 13 Dec 2021 18:43:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210928.pdf20211213014300
PA House Journal for September 29, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210929.pdf|Transcripts of House Floor Actions for September 29, 2021|Mon, 13 Dec 2021 18:43:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20210929.pdf20211213014300
PA House Journal for October 04, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211004.pdf|Transcripts of House Floor Actions for October 04, 2021|Mon, 13 Dec 2021 18:44:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211004.pdf20211213014400
PA House Journal for October 05, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211005.pdf|Transcripts of House Floor Actions for October 05, 2021|Mon, 13 Dec 2021 18:44:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211005.pdf20211213014400
PA House Journal for October 06, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211006.pdf|Transcripts of House Floor Actions for October 06, 2021|Mon, 10 Jan 2022 17:36:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211006.pdf20220110123600
PA House Journal for October 25, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211025.pdf|Transcripts of House Floor Actions for October 25, 2021|Mon, 10 Jan 2022 17:36:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211025.pdf20220110123600
PA House Journal for October 26, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211026.pdf|Transcripts of House Floor Actions for October 26, 2021|Mon, 10 Jan 2022 17:36:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211026.pdf20220110123600
PA House Journal for October 27, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211027.pdf|Transcripts of House Floor Actions for October 27, 2021|Tue, 25 Jan 2022 18:50:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211027.pdf20220125015000
PA House Journal for November 08, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211108.pdf|Transcripts of House Floor Actions for November 08, 2021|Tue, 25 Jan 2022 18:50:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211108.pdf20220125015000
PA House Journal for November 09, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211109.pdf|Transcripts of House Floor Actions for November 09, 2021|Mon, 07 Feb 2022 18:27:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211109.pdf20220207012700
PA House Journal for November 10, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211110.pdf|Transcripts of House Floor Actions for November 10, 2021|Mon, 07 Feb 2022 18:28:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211110.pdf20220207012800
PA House Journal for November 15, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211115.pdf|Transcripts of House Floor Actions for November 15, 2021|Mon, 28 Mar 2022 15:14:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211115.pdf20220328111400
PA House Journal for November 16, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211116.pdf|Transcripts of House Floor Actions for November 16, 2021|Mon, 28 Mar 2022 15:16:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211116.pdf20220328111600
PA House Journal for November 17, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211117.pdf|Transcripts of House Floor Actions for November 17, 2021|Mon, 28 Mar 2022 15:17:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211117.pdf20220328111700
PA House Journal for December 13, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211213.pdf|Transcripts of House Floor Actions for December 13, 2021|Mon, 28 Mar 2022 15:17:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211213.pdf20220328111700
PA House Journal for December 14, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211214.pdf|Transcripts of House Floor Actions for December 14, 2021|Mon, 11 Apr 2022 15:04:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211214.pdf20220411110400
PA House Journal for December 15, 2021|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211215.pdf|Transcripts of House Floor Actions for December 15, 2021|Mon, 11 Apr 2022 15:04:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2021/0/20211215.pdf20220411110400
PA House Journal for January 04, 2022|https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220104.pdf|Transcripts of House Floor Actions for January 04, 2022|Mon, 11 Apr 2022 15:05:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220104.pdf20220411110500
PA House Journal for January 10, 2022|https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220110.pdf|Transcripts of House Floor Actions for January 10, 2022|Mon, 25 Apr 2022 15:04:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220110.pdf20220425110400
PA House Journal for January 11, 2022|https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220111.pdf|Transcripts of House Floor Actions for January 11, 2022|Mon, 25 Apr 2022 15:05:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220111.pdf20220425110500
PA House Journal for January 12, 2022|https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220112.pdf|Transcripts of House Floor Actions for January 12, 2022|Mon, 25 Apr 2022 15:05:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220112.pdf20220425110500
PA House Journal for January 24, 2022|https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220124.pdf|Transcripts of House Floor Actions for January 24, 2022|Mon, 23 May 2022 15:11:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220124.pdf20220523111100
PA House Journal for January 25, 2022|https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220125.pdf|Transcripts of House Floor Actions for January 25, 2022|Mon, 23 May 2022 15:12:00 GMT|https://www.legis.state.pa.us/WU01/LI/HJ/2022/0/20220125.pdf20220523111200
